dataset,site_name,site_id,X,Y,ESA CCI,Chopping et al.,GEDI L4B,Liu et al.,LT-GNN,Menlove & Healey,Xu et al.,cluster
Ameriflux,INFLUX - Downtown Indianapolis (Site-3),US-INc,-86.1652,39.7833,,,10.312974402153795,10.181988716125488,,0.9612076282501224,,17.0
Ameriflux,INFLUX - Agricultural Site East near Pittsboro,US-INd,-86.5005,39.8645,,,17.837910232003107,10.90838592002607,,6.004423141479493,,4.0
Ameriflux,INFLUX - Agricultural Site West near Pittsboro,US-INe,-86.5083,39.8632,,,20.767876673709264,11.11115242714779,,6.004423141479497,,4.0
Ameriflux,INFLUX - East 21st St (Site 2),US-INf,-86.0183,39.7978,,,18.556102046151743,10.181988716125488,,12.800680160522468,,4.0
Ameriflux,INFLUX - Wayne Twp Comm (Site-7),US-INg,-86.2724,39.7739,,,44.66163321860298,10.62767219543457,,0.9612076282501216,,4.0
Ameriflux,INFLUX - Agricultural Site East of Indianapolis (Site-9a),US-INi,-85.7005,39.8167,,,13.109092498295592,10.94921588897705,,4.385039329528811,,4.0
Ameriflux,INFLUX - Agricultural Site East of Indianapolis (Site-9b),US-INj,-85.7066,39.8766,,,17.12597267390621,10.94921588897705,,4.385039329528809,,4.0
Ameriflux,INFLUX - Agricultural Site West of Indianapolis (Site-14a),US-INn,-86.788,39.9468,,,11.709687689618868,11.696539878845211,,8.778901100158691,,4.0
Ameriflux,INFLUX - Agricultural Site West of Indianapolis (Site-14b) ,US-INp,-86.7821,39.9477,,,10.87567354254424,11.696539878845211,,8.77890110015869,,4.0
Ameriflux,Jackson Lane - natural,US-JLN,-75.7531,39.0574,,,59.69206620547445,36.96654808339521,,51.79719501713917,,7.0
Ameriflux,Jackson Lane - restored,US-JLR,-75.7531,39.0543,,,53.42157299965177,36.96641732645394,,51.47393801194271,,5.0
Ameriflux,Jornada Experimental Range Bajada Site,US-Jo1,-106.635,32.582,0.0,0.0,0.9250662660147044,8.196821212768555,,0.6151013460670156,2.035463571548462,17.0
Ameriflux,Jornada Experimental Range Mixed Shrubland,US-Jo2,-106.6032,32.5849,0.0,0.0,1.2345511023308329,8.196821212768555,,0.252848505973816,5.0229916047805325,17.0
Ameriflux,Jornada Experimental Range Red Lake Playa,US-Jo3,-106.8303,32.7123,0.0,0.0,0.9579606444780556,8.355450630187988,,0.8861779570579532,0.0,17.0
Ameriflux,WV Jacks Run,US-JRn,-80.1646,39.6789,,,186.9838816646554,111.2685317993164,,98.97389221191408,,16.0
Ameriflux,KCMP Tall Tower,US-KCM,-93.0728,44.6886,,,19.3989876851727,9.98960018157959,,4.877754688262936,,4.0
Ameriflux,Konza Prairie LTER (4B),US-KFB,-96.5951,39.0745,,,4.174131512417809,10.838811874389648,,10.13510704040526,,4.0
Ameriflux,Kansas Field Station,US-KFS,-95.1907,39.0561,,,52.404340922564174,27.528268814086918,,26.731492450356978,,5.0
Ameriflux,Kingman Farm,US-KGF,-70.9259,43.1717,,,146.90985116624796,105.88687896728514,,86.72066034192609,,16.0
Ameriflux,KBS Lux Arbor Reserve Corn,US-KL1,-85.4422,42.4847,,,63.59477548274166,68.12156677246094,,27.968484878540025,,6.0
Ameriflux,KBS Lux Arbor Reserve Switchgrass,US-KL2,-85.4468,42.4768,,,58.85943128304689,68.12156677246094,,27.968484878540032,,6.0
Ameriflux,KBS Lux Arbor Reserve Prairie,US-KL3,-85.4473,42.4735,,,50.05913396093181,68.12156677246094,,27.968484878540032,,6.0
Ameriflux,Kansas Land Institute,US-KLS,-97.5684,38.7745,,,17.47080226727637,11.10295867919922,,0.4875640869140623,,4.0
Ameriflux,KBS Marshall Farms Corn,US-KM1,-85.3287,42.4376,,,73.2453766866694,68.12156677246094,,27.96848487854004,,6.0
Ameriflux,KBS Marshall Farms Prairie,US-KM2,-85.3098,42.4441,,,76.7004291585024,68.12156677246094,,27.96848487854005,,6.0
Ameriflux,KBS Marshall Farms Switchgrass,US-KM3,-85.3105,42.4464,,,74.67934960060097,68.12156677246094,,27.968484878540043,,6.0
Ameriflux,KBS Marshall Farms Smooth Brome Grass (Ref),US-KM4,-85.3301,42.4423,,,68.37068639894825,68.12156677246094,,27.96848487854005,,6.0
Ameriflux,Konza Prairie LTER (KNZ),US-Kon,-96.5603,39.0824,,,4.238231106111769,10.838811874389648,,10.135107040405275,,4.0
Ameriflux,Kennedy Space Center (salt marsh),US-KS3,-80.7427,28.7084,,,,67.07878112792969,,,,3.0
Ameriflux,KUOM tower,US-KUO,-93.1884,44.9984,,,26.79826265005571,12.172310571110472,,2.644084692001345,,4.0
Ameriflux,KUOM Turfgrass Field,US-KUT,-93.1863,44.995,,,24.85242096438676,10.436274266726462,,2.6440846920013423,,4.0
Ameriflux,Apple Orchard ARS Kearneysville WV,US-Kyv,-77.8859,39.3447,,,53.11606632586951,60.66598892211914,,35.41244125366212,,6.0
Ameriflux,Pointe-aux-Chenes Brackish Marsh,US-LA1,-90.4449,29.5013,,,1.7782532566584777,43.17303594252466,,8.794204711914062,,11.0
Ameriflux,Salvador WMA Freshwater Marsh,US-LA2,-90.2869,29.8587,,,13.8436603633793,13.615276336669924,,3.8607430458068848,,4.0
Ameriflux,Barataria Bay Saline Marsh,US-LA3,-89.9153,29.4936,,,0.5018773721287586,8.0570707321167,,0.0,,17.0
Ameriflux,Lockney Grassland,US-LGr,-101.4787,34.1377,0.2593423403939773,0.0,1.3622048277217702,8.64285659790039,,0.0,9.271444320678713,17.0
Ameriflux,Lindcove Orange Orchard,US-Lin,-119.0922,36.3566,0.106656792457784,0.5003054712542739,13.9522305637571,22.76662826538086,9.930368652814586,0.6625177860260006,17.948317262834305,17.0
Ameriflux,Longleaf Pine - Baker (Mesic site),US-LL1,-84.5329,31.2792,,,96.16375415710628,34.06828308105469,,66.87648773193357,,7.0
Ameriflux,Longleaf Pine - Dubignion (Intermediate site),US-LL2,-84.4449,31.201,,,74.19276253448271,31.63711929321289,,42.200626373291,,5.0
Ameriflux,Longleaf Pine - Red Dirt (Xeric site),US-LL3,-84.4787,31.2688,,,84.07768669249833,34.71452713012695,,66.87648773193362,,7.0
Ameriflux,Lost Creek,US-Los,-89.9792,46.0827,,,56.56006565085966,107.08599853515624,,54.18226242065428,,3.0
Ameriflux,Little Prospect Hill,US-LPH,-72.185,42.5419,,,201.5476897122488,37.92121124267578,,114.92280578613271,,8.0
Ameriflux,San Pedro River Lewis Springs Sacaton Grassland,US-LS1,-110.1403,31.5615,0.0007429732478740309,0.0844524048081652,10.890105636844396,15.77459716796875,18.604882679146304,1.0219408273696906,10.835078239440918,17.0
Ameriflux,San Pedro River Lewis Springs Savanna,US-LS2,-110.1344,31.5659,0.0,0.0,8.139231922880843,15.77459716796875,17.532899653062263,1.0219408273696893,10.835078239440918,17.0
Ameriflux,Missouri-Moreau River Basin USDA Certified Organic Farm,US-LU1,-92.2487,38.5048,,,72.00404994475917,47.53870664939725,,22.56202888488768,,6.0
Ameriflux,Little Washita Watershed,US-LWW,-97.9789,34.9604,,,6.154755687542205,10.930156707763672,,8.726741790771488,,4.0
Ameriflux,MacArthur Agro-Ecology,US-MAC,-81.1873,27.1632,,,19.55265773425198,18.05792617797852,,0.4467744827270509,,4.0
Ameriflux,Marcell Bog Lake Peatland,US-MBP,-93.4893,47.5051,,,135.122237618485,125.73035646238064,,39.9647789001465,,14.0
Ameriflux,"Creston, Montana pivot-irrigated spring wheat",US-MC1,-114.1548,48.1873,0.2998673734838178,,14.989779470244098,95.73536682128906,,56.647022247314446,42.27984619140625,20.0
Ameriflux,"Creston, Montana pivot-irrigated spring wheat 2",US-MC2,-114.2051,48.1802,0.9383144592497268,,17.849255882198793,95.73536682128906,,56.64702224731444,71.2367727407612,20.0
Ameriflux,"Moro Cojo Slough, PG&E Treatment Wetland",US-MCP,-121.769,36.783,0.0787384165296999,0.0,4.683758912994734,,19.14548651381123,0.0,99.2261962890625,15.0
Ameriflux,Metolius - Eyerly burn,US-Me1,-121.5,44.5794,15.017724856144016,,12.679788989503216,46.71506579107805,,53.29314041137691,149.9634547536913,20.0
Ameriflux,Metolius mature ponderosa pine,US-Me2,-121.5589,44.4526,74.37399504380569,,61.03505677878103,70.81029510498047,,97.6245631686557,200.6615447998047,9.0
Ameriflux,Metolius-second young aged pine,US-Me3,-121.6078,44.3154,15.522044806445896,,68.90189438351028,70.81029510498047,,43.42892658306342,187.15270062525164,2.0
Ameriflux,Metolius-old aged ponderosa pine,US-Me4,-121.6224,44.4992,110.12700278952748,,142.36086409666856,75.71459040907666,,97.63355255126956,214.33939392846537,16.0
Ameriflux,Metolius-first young aged pine,US-Me5,-121.5668,44.4372,40.01056705672525,,52.48008874893652,70.81029510498047,,97.5163646837989,200.6615447998047,9.0
Ameriflux,Metolius Young Pine Burn,US-Me6,-121.6078,44.3233,12.533200533375451,,61.738992037032624,70.81029510498047,,19.56561703046672,187.14761056909416,2.0
Ameriflux,Metolius Low Burn Severity Subcanopy,US-Me7,-121.5619,44.4534,70.32132399925594,,58.34472892985944,70.81029510498047,,97.63355255126956,200.6615447998047,9.0
Ameriflux,"Lake Mendota, Center for Limnology Site",US-Men,-89.403,43.0772,,,10.529324523213733,10.810657501220703,,9.658852577209467,,4.0
Ameriflux,Moore Fields,US-MFs,-70.961,43.1385,,,124.15101977264705,105.88687896728516,,86.7622909545898,,16.0
Ameriflux,MPG Ranch Rangeland Restoration,US-MG1,-114.0353,46.6996,0.893568312813426,,27.9950632630531,215.7025451660156,,45.81814193725586,53.30478744323332,10.0
Ameriflux,"Huntley, Montana irrigated barley site 1",US-MH1,-108.2414,45.9206,,,4.178054157572194,10.972132434828332,,1.7328349351882928,3.936899185180665,17.0
Ameriflux,"Huntley, Montana irrigated barley site 2",US-MH2,-108.1978,45.9699,,,3.273152797126257,10.992652893066406,,0.7428495287895205,4.382886217375851,17.0
Ameriflux,LTAR UCB (Upper Chesapeake Bay) Miscanthus 1,US-Mi1,-80.6313,41.7727,,,60.32732224314477,93.62818908691406,,51.68729801867134,,3.0
Ameriflux,LTAR UCB (Upper Chesapeake Bay) Miscanthus 2,US-Mi2,-80.855,41.5479,,,110.0245696919409,77.5926284790039,,98.74235534667966,,16.0
Ameriflux,LTAR UCB (Upper Chesapeake Bay) Miscanthus 3,US-Mi3,-80.637,41.8222,,,112.86486751276853,93.62818908691406,,51.66979980468749,,13.0
Ameriflux,Montana Judith Basin wheat field,US-Mj1,-109.6137,46.9948,,,3.1963383799637506,11.785949113216402,,11.389719009399403,0.9109409947692044,4.0
Ameriflux,Montana Judith Basin summer fallow field,US-Mj2,-109.6295,46.9957,,,1.9779997242119567,11.771041602647491,,11.389719009399414,1.22448916900205,4.0
Ameriflux,Morgan Monroe State Forest,US-MMS,-86.4131,39.3232,,,268.0638852830604,35.01875686645508,,118.23437499999991,,8.0
Ameriflux,"Morris: Corn-Soybean with Cover Crops, Strip Tillage",US-MN1,-96.1269,45.6168,,,2.8527481211406367,11.096091270446776,,2.317929267883301,,17.0
Ameriflux,"Morris: Corn-Soybean-Wheat with Cover Crops, Minimal Tillage",US-MN2,-96.1271,45.627,,,2.921508973614793,11.096091270446776,,2.3179292678833017,,17.0
Ameriflux,"Morris: Corn-Soybean, Conventional Tillage",US-MN3,-96.1265,45.6091,,,3.5766774684839047,11.096091270446776,,2.317929267883302,,17.0
Ameriflux,LTAR CMRB Field 1 (CMRB ASP),US-Mo1,-92.1167,39.2298,,,7.555955139244326,11.594643592834473,,7.402910709381101,,4.0
Ameriflux,LTAR CMRB Tucker Prairie (CMRB TP),US-Mo2,-91.9945,38.9488,,,15.630569565096708,40.27286518068449,,13.014154434204102,,11.0
Ameriflux,LTAR CMRB Field 3 (CMRB BAU),US-Mo3,-92.1497,39.2311,,,16.645037343679604,11.594643592834473,,7.402910709381111,,4.0
Ameriflux,Missouri Ozark Site,US-MOz,-92.2,38.7441,,,188.78964167781805,45.08909375339746,,43.08551025390624,,13.0
Ameriflux,Mountainair Pinyon-Juniper Woodland,US-Mpj,-106.2377,34.4385,3.9533046024786738,19.315068351010577,6.280906487366712,8.817193031311035,,9.84234619140625,18.07330322265625,4.0
Ameriflux,Mary's River (Fir) site,US-MRf,-123.5515,44.6465,251.0152854456841,,215.7952995085052,33.998390197753906,,257.804047761208,338.6606750488281,12.0
Ameriflux,Marsh Resource Meadowlands Mitigation Bank,US-MRM,-74.0435,40.8164,,,5.300558827824434,8.624485969543457,,11.195555686950687,,4.0
Ameriflux,Montana Sun River winter wheat ,US-MSR,-111.7207,47.4758,0.0,,1.285671284276774,11.66722774505615,,0.0,0.5461128950119019,17.0
Ameriflux,Mt Bigelow,US-MtB,-110.7256,32.416,37.57155318486484,117.2850462311423,163.9639737094354,67.42195129394531,113.65065620661557,16.945149597550323,89.62761688232422,13.0
Ameriflux,Montana Vaughn Fallow,US-MVF,-111.4659,47.6867,0.0,,1.037678111580021,10.713072776794434,,0.0,1.4961726665496826,17.0
Ameriflux,Montana Vaughn Wheat,US-MVW,-111.4889,47.6729,0.0371086022357881,,1.3208570244174158,10.715747878730667,,0.0,1.4443740824194122,17.0
Ameriflux,Jackson Agricultural Field,US-MWA,-84.8539,42.2143,,,22.995349213107865,40.29039001464844,,39.99797439575198,,5.0
Ameriflux,Kellogg Experimental Forest,US-MWF,-85.3526,42.366,,,147.63830174164926,68.12156677246094,,27.968484878540032,,13.0
Ameriflux,Michigan State University Campus Site - Spartans,US-MWS,-84.4737,42.7293,,,35.162009272108,39.80063629150391,,11.259828567504874,,11.0
Ameriflux,Battle Creek Area Mathematics and Science Center,US-MWU,-85.1871,42.3228,,,13.980699501776764,37.42716217041016,,29.086330413818366,,11.0
Ameriflux,Allegan Wetland,US-MWW,-86.0229,42.6689,,,76.76488309768291,67.23252868652344,,52.768905639648445,,6.0
Ameriflux,Mayberry Wetland,US-Myb,-121.765,38.0499,0.1206190178005739,0.0,1.6127412006696844,12.805852890014648,14.167674911157668,5.436649322509759,18.159996032714844,17.0
Ameriflux,NC_Clearcut,US-NC1,-76.7119,35.8118,,,51.19314976554715,66.96083068847656,,82.84978485107416,,3.0
Ameriflux,NC_Loblolly Plantation,US-NC2,-76.6685,35.803,,,87.31968837561972,66.96083068847656,,33.58429718017578,,6.0
Ameriflux,NC_Clearcut#3,US-NC3,-76.656,35.799,,,90.14590698753992,66.96083068847656,,33.58429718017579,,6.0
Ameriflux,NC_AlligatorRiver,US-NC4,-75.9038,35.7879,,,92.59264566770702,130.84703063964844,,64.81290435791017,,14.0
Ameriflux,Mead - irrigated continuous maize site,US-Ne1,-96.4766,41.1651,,,3.3143988833392077,10.750755310058594,,1.877446532249451,,17.0
Ameriflux,Mead - irrigated maize-soybean rotation site,US-Ne2,-96.4701,41.1649,,,2.397079003375776,10.750755310058594,,1.877446532249451,,17.0
Ameriflux,Mead - rainfed maize-soybean rotation site,US-Ne3,-96.4397,41.1797,,,3.489903792915705,10.750755310058594,,1.877446532249452,,17.0
Ameriflux,Northern Michigan Jack Pine Stand,US-NMj,-88.5194,46.6465,,,56.7302876004018,26.72024726867676,,88.61156463623048,,7.0
Ameriflux,Business-As-Usual Management (mandanh5),US-NP1,-100.951,46.7756,,,3.9020749556357632,11.011151313781738,,7.157633781433107,4.727197170257568,17.0
Ameriflux,ASPirational Management (mandani2),US-NP2,-100.9257,46.7613,,,2.917709771803603,11.011151313781738,,7.157633781433105,4.727197170257568,17.0
Ameriflux,Niwot Ridge Forest (LTER NWT1),US-NR1,-105.5464,40.0329,,84.10676860983062,61.15273843390703,76.3296890258789,,64.1800991240153,108.78213500976562,3.0
Ameriflux,Niwot Ridge Forest (USGS site),US-NR2,-105.5469,40.0325,,84.19354567508906,60.49766220640537,76.3296890258789,,64.37480585845688,108.78213500976562,3.0
Ameriflux,Niwot Ridge Alpine (T-Van West),US-NR3,-105.5864,40.052,,14.275343615339668,18.921674765594485,76.3296890258789,,76.994026184082,108.78213500976562,3.0
Ameriflux,Niwot Ridge Alpine (T-Van East),US-NR4,-105.5859,40.052,,14.253121190017117,18.967218570441748,76.3296890258789,,76.99402618408199,108.78213500976562,3.0
Ameriflux,Nisqually reference,US-Nrf,-122.6927,47.0935,59.88605029620835,,67.91287117024467,15.459033012390137,,30.850820541381854,317.52694375759546,2.0
Ameriflux,Nisqually restoring,US-Nrs,-122.7079,47.0936,14.851330311231209,,15.052115995901628,15.459033012390138,,30.850820541381847,274.0241820340293,2.0
Ameriflux,Newman Seasonal Wetlands,US-NSW,-121.0042,37.3091,1.1597731706426695,0.0261864118560538,2.585700089687651,22.08825809286169,0.8184974323889833,6.330477714538574,1.3967652774690391,17.0
Ameriflux,Osceola Farm Rice Field - SW,US-OF1,-90.0492,35.7371,,,10.22272990441615,9.73349380493164,,11.086597442626964,,4.0
Ameriflux,Osceola Farm Rice Field - NW,US-OF2,-90.0489,35.7406,,,10.44664596429947,9.73349380493164,,11.086597442626946,,4.0
Ameriflux,Oak Openings,US-Oho,-83.8438,41.5545,,,194.1574902303169,10.699804306030272,,29.47380256652832,,13.0
Ameriflux,Florida pine flatwoods,US-ONA,-81.9509,27.3836,,,21.80233582222068,27.279682159423825,,20.29788589477541,,11.0
Ameriflux,Optimizing Production Inputs for Economic and Environmental Enhancement (OPE3),US-OPE,-76.8457,39.0293,,,158.28257647656594,75.05352020263672,,61.642574310302784,,13.0
Ameriflux,Olentangy River Wetland Research Park,US-ORv,-83.0183,40.0201,,,20.949441703558723,23.02378463745117,,9.224530220031737,,4.0
Ameriflux,Old Woman Creek,US-OWC,-82.5125,41.3795,,,61.30197737875636,33.69078063964844,,22.20300102233886,,5.0
Ameriflux,"Florida, Paspalum notatum pasture",US-PAS,-81.951,27.3944,,,21.03468971617554,27.279682159423825,,20.297885894775387,,11.0
Ameriflux,5R Pecan Farm Above Canopy,US-PeA,-106.0788,31.4123,0.6390011545412246,1.4145296707746362,18.89910507261224,9.81061553955078,,0.511820316314697,2.956449031829834,17.0
Ameriflux,Park Falls/WLEF,US-PFa,-90.2723,45.9459,,,123.27974708077228,134.87783813476562,,62.43525761895936,,18.0
Ameriflux,NW1 Pine-1 CHEESEHEAD 2019,US-PFb,-90.3232,45.972,,,102.39303141935927,134.87783813476562,,61.9977111816406,,14.0
Ameriflux,NW2 Aspen-1 CHEESEHEAD 2019,US-PFc,-90.3088,45.9677,,,111.89612750666596,134.87783813476562,,61.99771118164066,,14.0
Ameriflux,NW3 Tussock-1 CHEESEHEAD 2019,US-PFd,-90.301,45.9689,,,112.35323148408204,134.87783813476562,,61.99771118164057,,14.0
Ameriflux,NW4 Lake-1 CHEESEHEAD 2019,US-PFe,-90.3004,45.9793,,,113.44513908885295,134.87783813476562,,61.997711181640646,,14.0
Ameriflux,NW5 Grass-1 CHEESEHEAD 2019,US-PFf,-90.2944,45.9458,,,96.4756245258066,134.87783813476562,,61.9977111816406,,14.0
Ameriflux,NE1 Pine-2 CHEESEHEAD 2019,US-PFg,-90.2723,45.9735,,,145.28865049788274,134.87783813476562,,61.99771118164066,,18.0
Ameriflux,NE2 Pine-3 CHEESEHEAD 2019,US-PFh,-90.2406,45.9557,,,297.5406817871066,132.65547132407434,,63.70613856637255,,0.0
Ameriflux,NE3 Hardwood-1 CHEESEHEAD 2019,US-PFi,-90.2327,45.9749,,,291.7544152051473,132.4522705078125,,60.71657063287346,,0.0
Ameriflux,NE4 Maple-1 CHEESEHEAD 2019,US-PFj,-90.227,45.9619,,,432.639072334366,132.4522705078125,,63.99211280720721,,0.0
Ameriflux,SW1 Aspen-2 CHEESEHEAD 2019,US-PFk,-90.3425,45.9149,,,93.32755080582028,134.87783813476562,,61.99771118164062,,14.0
Ameriflux,SW2 Aspen-3 CHEESEHEAD 2019,US-PFL,-90.3177,45.9409,,,85.68654737395602,134.87783813476562,,61.99771118164065,,14.0
Ameriflux,SW3 Hardwood-2 CHEESEHEAD 2019,US-PFm,-90.3099,45.9207,,,90.5061686335718,134.87783813476562,,62.35996478665137,,14.0
Ameriflux,SW4 Hardwood-3 CHEESEHEAD 2019,US-PFn,-90.2823,45.9392,,,110.84176714023428,134.87783813476562,,62.418192077892215,,14.0
Ameriflux,SE1 Lake-2 CHEESEHEAD 2019,US-PFo,-90.2728,45.9229,,,118.44674299576768,134.87783813476562,,64.18560791015622,,18.0
Ameriflux,SE2 Hardwood-4 CHEESEHEAD 2019,US-PFp,-90.2641,45.9365,,,124.670838517259,134.87783813476562,,63.96900206365999,,18.0
Ameriflux,SE3 Aspen-4 CHEESEHEAD 2019,US-PFq,-90.2475,45.9271,,,149.07077026367188,133.3700148353361,,64.18560791015624,,18.0
Ameriflux,SE4 Tussock-2 CHEESEHEAD 2019,US-PFr,-90.2475,45.9245,,,149.07077026367188,133.3697013696258,,64.18560791015626,,18.0
Ameriflux,SE5 Aspen-5 CHEESEHEAD 2019,US-PFs,-90.2382,45.9381,,,182.81393036001225,132.49284477694036,,64.18560791015624,,18.0
Ameriflux,SE6 Pine-4 CHEESEHEAD 2019,US-PFt,-90.2288,45.9197,,,75.05352594086182,132.4522705078125,,64.18560791015625,,14.0
Ameriflux,Plum Island High Marsh,US-PHM,-70.8301,42.7423,,,5.773864877967571,100.94283496382516,,74.2448357527665,,3.0
Ameriflux,Pine Upland,US-PiU,-80.9261,26.0004,,,37.27151188202839,15.038256300487518,,26.2647647857666,,5.0
Ameriflux,Plum Island Low Marsh,US-PLM,-70.8382,42.7345,,,5.473574810221944,100.8577880859375,,66.5826687892986,,3.0
Ameriflux,Plum Island Oligohaline Marsh,US-PLo,-70.9157,42.7496,,,78.95876281613211,102.02213649437928,,61.11818313598636,,3.0
Ameriflux,"Lake Mendota, Picnic Point Site",US-Pnp,-89.4158,43.0896,,,20.260799563340253,10.810657501220703,,9.658852577209473,,4.0
Ameriflux,Ponca City,US-Pon,-97.1333,36.7667,,,5.298491580456616,10.20358943939209,,6.588860988616944,,4.0
Ameriflux,USSL San Joaquin Valley Pistachio High,US-PSH,-119.9247,36.2347,3.4803692817797143,0.0,2.838168882044983,17.680177688598633,1.461450975199568,0.0,3.4721853733062744,17.0
Ameriflux,USSL San Joaquin Valley Pistachio Low,US-PSL,-120.1397,36.8276,4.543658125629234,0.0451836608139493,4.785994095299589,18.284780502319336,2.064167504685526,0.0,11.168570518493652,17.0
Ameriflux,PVAMU Research Farm,US-PVA,-95.9695,30.0958,,,5.586567173652428,44.83753204345703,,20.52355194091797,,11.0
Ameriflux,"Phoenix, Maryvale Neighborhood Site",US-Px1,-112.1426,33.4839,1.1207781174489344,0.1816256481815723,0.6458308403663158,10.832069396972656,0.0569127518911134,0.0,2.859194435031465e-12,17.0
Ameriflux,"Phoenix, Encanto Golf Course",US-Px2,-112.098,33.4785,0.8663655032897912,3.2493605402746337,3.133851803438032,10.832069396972656,0.1035000142547186,0.0,3.521309716595993e-12,17.0
Ameriflux,"Phoenix, Desert botanical garden site",US-Px3,-111.9428,33.4582,1.167108317683126,0.6141533611568161,2.595598574034203,10.835653305053713,0.1359291275951974,0.0,0.0,17.0
Ameriflux,Cook Agronomy Farm - No Till,US-RC1,-117.0777,46.7837,0.8953077077314316,,3.2616562379962084,11.944751739501957,,0.0,18.75931930541992,17.0
Ameriflux,Cook Agronomy Farm - Conventional Till,US-RC2,-117.0807,46.7776,0.2267854411690101,,3.09779539990842,11.944751739501951,,0.0,18.75931930541992,17.0
Ameriflux,WSU Lind Dryland Research Station,US-RC3,-118.598,46.991,0.0,,2.1666037279606982,10.167307501787446,,0.0,0.0430082206717592,17.0
Ameriflux,Moscow Mountain on-farm site,US-RC4,-116.949,46.758,0.0079686041567134,,4.900709092887711,63.56997673709874,,34.75756454467776,24.03045463562012,20.0
Ameriflux,Moses Lake on-farm site,US-RC5,-119.248,47.01,6.3038209434689225,,2.069994403302208,9.874638098745464,,0.0,2.22791075706482,17.0
Ameriflux,RockyFlats - East site,US-RFE,-105.169,39.8771,0.0,0.0,2.828990889283169,10.26521110534668,,26.011913299560543,66.57373046875,15.0
Ameriflux,RockyFlats - West site,US-RFW,-105.2184,39.8751,0.0,0.1576912848880343,3.0852034264892256,10.26521110534668,,26.01191329956056,82.97258758544922,15.0
Ameriflux,Arkansas Corn Farm,US-RGA,-91.6733,34.4159,,,22.246904022763413,61.99947738647462,,37.82118225097656,,20.0
Ameriflux,Butte County Rice Farm,US-RGB,-121.8579,39.5782,0.2123730433789478,0.0,1.278041480926253,16.492679595947266,12.097306983676194,4.543518066406251,55.15661239624024,17.0
Ameriflux,Stanislaus County Forage Farm,US-RGF,-121.1369,37.6995,14.211714590637694,1.157386173694335,6.968694521047187,18.27541160583496,9.116158773070078,0.3266187906265258,24.983154596234566,4.0
Ameriflux,Glenn County Rice Farm,US-RGG,-122.0253,39.5944,0.1350424646773338,0.00010964345563710248,2.426206349020039,17.315303802490234,29.981250853998176,4.543518066406251,23.01452642700209,17.0
Ameriflux,Glenn County Organic Rice Farm,US-RGo,-122.0026,39.6805,14.303323572447946,0.0236669421976675,15.455796565430711,17.018573863529642,19.63182114727369,4.543518066406249,15.377455900781788,4.0
Ameriflux,Desha County Rice Farm,US-RGW,-91.4306,33.6216,,,15.905262552128828,18.190231323242188,,29.491052627563462,,4.0
Ameriflux,RCEW Low Sagebrush,US-Rls,-116.7356,43.1439,0.0028445696292845,0.0155420077310586,7.663488187185277,9.76128101348877,,0.9180349232251142,25.217771530151367,17.0
Ameriflux,RCEW Mountain Big Sagebrush,US-Rms,-116.7486,43.0645,11.70472395828607,5.0067252891958045,31.16929391983146,9.944853021055918,,10.924529075622551,106.44644927978516,15.0
Ameriflux,Rosemount- G21,US-Ro1,-93.0898,44.7143,,,13.913241546709395,9.98960018157959,,24.374359130859364,,4.0
Ameriflux,Rosemount- C7,US-Ro2,-93.0888,44.7288,,,14.309271906747416,9.98960018157959,,24.374359130859364,,4.0
Ameriflux,Rosemount- G19,US-Ro3,-93.0893,44.7217,,,15.063329977147545,9.98960018157959,,24.374359130859368,,4.0
Ameriflux,Rosemount Prairie,US-Ro4,-93.0723,44.6781,,,26.95265997247376,9.98960018157959,,4.877754688262934,,4.0
Ameriflux,Rosemount I18_South,US-Ro5,-93.0576,44.691,,,21.20881505988076,9.98960018157959,,6.851061687405994,,4.0
Ameriflux,Rosemount I18_North,US-Ro6,-93.0578,44.6946,,,21.87263689195892,9.98960018157959,,10.9662195006197,,4.0
Ameriflux,Rice Rivers Center Marsh,US-RRC,-77.2065,37.3344,,,180.41107177734372,103.45885467529295,,79.88343048095702,,16.0
